,NUMERO CLIENTE,Cuatrimestre,N° Factura,SKU,Cantidad,Precio Unitario,Tipo cbio. Prom.Mes,Kilos,USD TC Prom.Mes,Rubro,Provincia,Condición de pago,Devoluciones,Kilos_Promedio,Kilos_Maximo,Kilos_Minimo,Frecuencia,USD/Ton,Indice devoluciones,Target
219,9.0,16,22,4,10380.0,1302.0408108108109,68.49727567567567,42681.426031,181883.25121560003,Productos agricolas y frescos,Buenos Aires,15.0,2,1153.5520548918919,1796.8467,-517.37184,4,3533.6799771301135,0.09090909090909091,0
220,9.0,17,18,5,9350.0,1204.6800000000003,70.65506060606056,35407.92232500001,148063.0259023,Productos agricolas y frescos,Buenos Aires,15.0,2,1072.9673431818185,1796.846688,-585.14949,4,3385.801314317316,0.1111111111111111,0
221,9.0,18,18,7,10150.0,1222.4027272727274,72.24070909090906,49625.09594300001,149193.47700679998,Productos agricolas y frescos,Buenos Aires,15.0,1,1503.7907861515155,5265.45682,-585.14949,4,3032.5357055611826,0.05555555555555555,0
222,9.0,19,18,7,8040.0,1457.8890000000001,73.85085666666669,55030.738026,139992.10592960002,Alimentos,Buenos Aires,15.0,1,1834.3579342,5265.45682,-5265.45682,4,2787.9360206645324,0.05555555555555555,0
223,9.0,20,16,6,5520.0,1738.5318181818182,75.48240454545456,55032.589314,116560.80396870003,Alimentos,Buenos Aires,15.0,1,2501.4813324545453,5265.45682,-5265.45682,4,2481.1919331039426,0.0625,0
237,10.0,12,2,2,18900.0,20.22,63.1241,6091.3287,6061.203249,Productos Lacteos,Buenos Aires,30.0,0,3045.66435,3342.3885,2748.9402,1,997.517144908853,0.0,0
238,10.0,13,12,7,70243.0,21.44916666666667,65.32389166666668,23224.0242,22539.6303796,Productos Lacteos,Buenos Aires,30.0,0,1935.33535,5165.5095,247.319,2,985.0875693225283,0.0,0
239,10.0,14,24,12,126624.0,18.267500000000002,66.52614583333333,34582.06083190001,34606.7097726,Productos Lacteos,Buenos Aires,30.0,0,1440.919201329167,5165.5095,0.0002936,3,990.0716594826914,0.0,0
240,10.0,15,26,13,138224.0,18.64846153846154,66.75816538461538,38192.72535190001,38349.9225469,Productos Lacteos,Buenos Aires,30.0,0,1468.9509750730772,5165.5095,0.0002936,4,993.9149692102814,0.0,0
241,10.0,16,32,16,160057.0,20.382187500000004,68.16562812499998,46152.44991190001,46706.01194970001,Productos Lacteos,Buenos Aires,30.0,0,1442.2640597468753,5165.5095,0.0002936,4,1006.7748873665806,0.0,0
242,10.0,17,24,14,116214.0,20.176666666666666,69.59406666666663,31478.881031900004,32754.952550899998,Productos Lacteos,Buenos Aires,30.0,0,1311.6200429958335,5165.5095,0.0002936,4,1020.4806662096288,0.0,0
243,10.0,18,26,16,103933.0,24.484999999999992,73.47566153846157,34438.16113,34917.604180500006,Productos Lacteos,Buenos Aires,30.0,0,1324.5446588461539,5165.5095,303.8535,4,1005.8265457390248,0.0,0
244,10.0,19,37,23,141311.0,23.364054054054055,75.13184594594597,43614.2182603,44652.968128299995,Productos Lacteos,Buenos Aires,30.0,0,1178.7626556837836,5165.5095,0.0003,4,1024.7234844927827,0.0,0
245,10.0,20,37,21,119505.0,24.22162162162163,76.9613810810811,36018.796960299995,36847.655547500006,Productos Lacteos,Buenos Aires,30.0,0,973.4809989270269,3342.3885,0.0003,4,1020.7082046311922,0.0,0
257,11.0,1,809,77,8973295.0,10.31095179233617,39.48369338689735,1630966.4792000016,1857639.428767737,Alimentos,Buenos Aires,60.0,74,2016.0277864029686,8969.033,-6780.8171,4,1171.090136886309,0.09147095179233622,0
258,11.0,2,811,72,9831861.0,9.971763255240411,41.84246997533908,1688186.9812999978,1846325.0775264206,Alimentos,Buenos Aires,60.0,49,2081.6115675708975,8969.033,-6115.2498,4,1113.623597293106,0.06041923551171394,0
259,11.0,3,798,70,10053879.0,10.163408521303229,43.08653859649124,1677339.8903999985,1796938.706666923,Alimentos,Buenos Aires,60.0,60,2101.9296872180435,9376.7164,-6115.2498,4,1081.8471429386561,0.07518796992481203,0
260,11.0,4,871,72,11358626.0,10.366819747416748,43.24883708381222,1958366.4386000016,2103806.938678213,Alimentos,Buenos Aires,60.0,57,2248.411525373136,9376.7164,-6546.9958,4,1084.2473565200398,0.06544202066590127,0
261,11.0,5,843,74,10999630.0,10.28883748517201,45.52764511071194,1883831.4197430997,2000188.5231984043,Alimentos,Buenos Aires,60.0,76,2234.675468259905,9376.7164,-6546.9958,4,1071.5569924480508,0.09015421115065243,0
262,11.0,6,769,74,10022637.0,10.600312093628098,48.332297306020735,1749791.9298431,1845866.437129613,Alimentos,Buenos Aires,60.0,76,2275.4121324357607,9376.7164,-6546.9958,4,1066.764741914787,0.0988296488946684,0
263,11.0,7,837,73,10263568.0,10.952449223416957,52.31109417960567,1843440.414532897,1896415.0411311642,Alimentos,Buenos Aires,60.0,89,2202.437771245994,8561.34972,-6546.9958,4,1039.18017762464,0.1063321385902031,0
264,11.0,8,751,73,8917362.0,11.685645805592541,56.94535556368895,1584029.0360433974,1560073.3863833006,Alimentos,Buenos Aires,60.0,74,2109.2264128407423,8561.34972,-5845.532,4,999.6512778143718,0.0985352862849534,0
265,11.0,9,702,73,8264313.0,12.356239316239304,58.49428290598253,1470886.0373622966,1436084.3067522608,Alimentos,Buenos Aires,60.0,44,2095.279255501847,7745.9831,-4819.722688,4,992.352684052742,0.06267806267806268,0
266,11.0,10,759,75,8548194.0,12.908577075098824,59.458666271409705,1553526.293662296,1514301.9171960005,Alimentos,Buenos Aires,60.0,47,2046.8067110175177,7745.98308,-6522.9331,4,996.4966269651512,0.061923583662714096,0
267,11.0,11,642,72,7729810.0,13.226947040498452,60.191823676012,1384465.8386724987,1366650.8078008513,Alimentos,Buenos Aires,60.0,21,2156.488845284266,7745.98308,-6522.9331,4,1012.8189357577977,0.03271028037383177,0
268,11.0,12,736,72,9256976.0,13.582160326087005,61.27330353260877,1692219.681061997,1664282.3909796781,Alimentos,Buenos Aires,60.0,22,2299.2115231820612,7995.5347,-6522.9331,4,1020.9168680107771,0.029891304347826088,0
269,11.0,13,927,74,12002433.0,13.503872707659161,62.96087675296791,2202285.267999996,2119351.061545215,Alimentos,Buenos Aires,60.0,42,2375.7122632146666,8454.7802,-6522.9331,4,1000.0849788141188,0.045307443365695796,0
270,11.0,14,935,67,12282982.0,14.235572192513422,64.97453032085629,2253705.0516231973,2124959.406565056,Alimentos,Buenos Aires,60.0,54,2410.3797343563606,8454.7802,-5548.8502,4,976.3703917700391,0.057754010695187166,0
271,11.0,15,931,66,11924038.0,14.36591836734698,66.08920402792684,2188915.430047598,2041137.5275199441,Alimentos,Buenos Aires,60.0,75,2351.144393176797,8454.7802,-5548.8502,4,964.8182723925204,0.08055853920515575,0
272,11.0,16,812,60,10153015.0,14.541194581280841,67.8511424261082,1853043.5879582958,1707267.2807118571,Alimentos,Buenos Aires,60.0,81,2282.0733841850933,8454.7802,-6844.34586,4,945.3898319252708,0.09975369458128079,0
273,11.0,17,611,50,7616763.0,14.957361702127677,69.89419034369925,1395260.7882579,1279041.6532465708,Alimentos,Buenos Aires,60.0,64,2283.569211551391,8052.1716,-6844.34586,4,936.2451727521986,0.10474631751227496,0
274,11.0,18,525,42,6822966.0,14.867215238095213,72.54136209523804,1278900.8067044993,1157026.9850852897,Alimentos,Buenos Aires,60.0,56,2436.0015365799986,7649.56302,-6844.34586,4,922.1721684049625,0.10666666666666667,0
275,11.0,19,552,44,7374495.0,15.0902065217391,74.60910996376877,1415616.527713598,1264762.6165087,Alimentos,Buenos Aires,60.0,40,2564.5226951333298,7998.87858,-6844.34586,4,913.7032057735827,0.07246376811594203,0
276,11.0,20,596,48,8018056.0,15.388936241610745,76.83420050335454,1517130.5236599992,1372101.4287072616,Alimentos,Buenos Aires,60.0,39,2545.5210128523477,7998.87858,-5747.02338,4,926.2660242654349,0.06543624161073826,0
290,12.0,1,39,13,468004.0,11.826923076923075,39.89390641025639,77861.045931,145266.69135179996,Productos Lacteos,Buenos Aires,45.0,0,1996.437075153846,7810.9626,225.7634,4,1735.9138986001979,0.0,0
291,12.0,2,61,25,651789.0,14.626721311475409,42.18227131147544,123387.88468800003,221037.49883189998,Productos Lacteos,Buenos Aires,45.0,0,2022.7522080000006,7810.9626,188.51025,4,1670.528079571379,0.0,0
292,12.0,3,73,28,568917.0,16.805270270270263,43.53393783783789,121306.25385099999,194915.96204,Productos Lacteos,Buenos Aires,45.0,1,1639.273700689189,7810.9626,-1400.296235,4,1525.2880158621022,0.0136986301369863,0
293,12.0,4,110,34,583911.0,18.32648648648648,43.31216576576576,142965.22749200003,221149.01554220007,Productos Lacteos,Buenos Aires,45.0,1,1287.9750224504508,7810.9626,-5579.259,4,1607.32937600332,0.00909090909090909,0
294,12.0,5,138,37,674446.0,20.91690647482014,45.978443781726625,177795.42213900006,284951.73136360006,Productos Lacteos,Buenos Aires,45.0,1,1279.1037563956838,7810.9626,-5579.259,4,1666.2020698019016,0.007246376811594203,0
295,12.0,6,170,37,781461.0,23.27333333333336,49.70213617345037,212934.42588549998,349612.8275561999,Productos Lacteos,Buenos Aires,45.0,2,1245.230560733918,5579.259,-5579.259,4,1702.7175140397512,0.011764705882352941,0
296,12.0,7,197,40,1005616.0,24.598894472361824,53.02945972693487,262411.15181270003,430910.7433733001,Productos Lacteos,Buenos Aires,45.0,2,1318.6490040839199,5579.259,-5579.259,4,1709.7773583432243,0.01015228426395939,0
297,12.0,8,189,34,1049273.0,26.91439790575917,56.97208997727754,276369.7385322,454748.3877605001,Productos Lacteos,Buenos Aires,45.0,3,1446.961981843979,4735.739058,-2967.109238,4,1694.3246264200122,0.015873015873015872,0
298,12.0,9,176,32,1035273.0,27.511229050279347,58.323685474860156,274969.8695837001,454308.6139958001,Productos Lacteos,Buenos Aires,45.0,4,1536.144522813967,4735.739058,-2967.109238,4,1703.335346433848,0.022727272727272728,0
299,12.0,10,141,24,898875.0,26.75590277777782,59.34239722222205,232732.45398020008,369925.8470170999,Productos Lacteos,Buenos Aires,45.0,3,1616.1975970847227,4735.739058,-2967.109238,4,1638.038147817916,0.02127659574468085,0
300,12.0,11,108,23,677069.0,28.228899082568837,60.14244495412829,189690.85468999998,304025.4949295001,Productos Lacteos,Buenos Aires,45.0,2,1740.2830705504584,4735.739058,-1446.81591,4,1629.5477330935944,0.018518518518518517,0
301,12.0,12,96,22,606054.0,28.754226804123732,61.132067010309164,166169.1947295,274163.50186829997,Productos Lacteos,Buenos Aires,45.0,2,1713.0844817474228,4620.805,-2945.7632,4,1615.6004600633144,0.020833333333333332,0
302,12.0,13,100,24,566895.0,29.313800000000004,62.80217350000007,158360.1607,247203.21954089994,Productos Lacteos,Buenos Aires,45.0,2,1583.601607,4620.805,-2945.7632,4,1499.5543117536185,0.02,0
303,12.0,14,108,23,594964.0,31.60999999999997,64.8107486111111,174213.13998300012,268710.59577849985,Productos Lacteos,Buenos Aires,45.0,2,1613.0846294722232,4158.7245,-2945.7632,4,1507.9335372813355,0.018518518518518517,0
304,12.0,15,105,29,566073.0,31.08866666666664,66.31281857142856,159334.621194,245980.22968048992,Productos Lacteos,Buenos Aires,45.0,4,1517.4725828,5926.182413,-2945.7632,4,1532.8521513997744,0.0380952380952381,0
305,12.0,16,105,28,560585.0,32.001904761904754,68.46135000000014,163216.20631600003,245947.69847948998,Productos Lacteos,Buenos Aires,45.0,5,1554.4400601523812,5926.182413,-2851.1682,4,1566.1904416335844,0.047619047619047616,0
306,12.0,17,96,28,526652.0,32.12666666666665,70.28385520833329,149426.52217569997,228332.76992799,Productos Lacteos,Buenos Aires,45.0,7,1556.5262726635412,6143.66148,-2851.1682,4,1610.2641498058574,0.07291666666666667,0
307,12.0,18,89,24,422772.0,463.6505617977527,72.50063033707853,127201.41197710004,187990.78097110003,Productos Lacteos,Buenos Aires,45.0,8,1429.229348057304,6143.66148,-3106.737908,4,1563.9851007748707,0.0898876404494382,0
308,12.0,19,102,25,548099.0,410.6391176470586,74.5677078431373,162618.15067100004,245663.55114831994,Productos Lacteos,Buenos Aires,45.0,9,1594.295594813726,6143.66148,-5200.48837,4,1585.8492052452168,0.08823529411764706,0
309,12.0,20,92,23,548866.0,452.0503260869562,76.46693913043485,162363.77378300004,245906.1459563199,Productos Lacteos,Buenos Aires,45.0,7,1764.8236280760873,6143.66148,-5200.48837,4,1573.139679728714,0.07608695652173914,0
323,13.0,1,33,8,312050.0,18.193030303030305,39.66487424242423,63470.9685,131740.98703679995,Bebidas,Buenos Aires,60.0,2,1923.362681818182,7594.218,-4937.6072,4,2146.9414424895567,0.06060606060606061,0
324,13.0,2,61,22,483970.0,16.591606557377045,43.03961393442629,107026.570103,169518.50290269998,Bebidas,Buenos Aires,60.0,2,1754.5339361147542,9290.2898,-4937.6072,4,1769.9484164382488,0.03278688524590164,0
325,13.0,3,71,24,585985.0,16.788422535211268,43.81210845070428,130330.15813299998,204644.68932389992,Bebidas,Buenos Aires,60.0,1,1835.6360300422532,9290.2898,-122.6489,4,1713.9338183684556,0.014084507042253521,0
326,13.0,4,92,25,735860.0,16.484434782608695,43.57729673913045,173694.17528599993,256631.3424335999,Bebidas,Buenos Aires,60.0,3,1887.980166152173,9290.2898,-5835.888,4,1617.4259802170936,0.03260869565217391,0
327,13.0,5,105,27,883095.0,16.441219047619036,45.95954108809526,216620.40738899994,296067.1972686001,Bebidas,Buenos Aires,60.0,3,2063.0514989428566,10212.804,-5835.888,4,1500.0236766683083,0.02857142857142857,0
328,13.0,6,106,23,791482.0,16.10962264150942,49.99350107783024,207561.899892,285056.7403135201,Bebidas,Buenos Aires,60.0,3,1958.1311310566036,10212.804,-5835.888,4,1441.3135884709657,0.02830188679245283,0
329,13.0,7,108,24,783862.0,17.24444444444444,52.75716772453698,212048.81652000002,275735.36733341985,Bebidas,Buenos Aires,60.0,4,1963.414967777778,10212.804,-5835.888,4,1381.283809943622,0.037037037037037035,0
330,13.0,8,99,25,702638.0,1088.9459595959597,56.456554689393805,194600.86857000002,255866.3746681199,Bebidas,Buenos Aires,60.0,2,1965.6653390909094,10212.804,-4937.6072,4,1382.4739708371908,0.020202020202020204,0
331,13.0,9,84,26,524338.0,1281.2511904761905,58.013823809523764,151484.75758700003,203542.95982921997,Bebidas,Buenos Aires,60.0,2,1803.3899712738098,8024.346,-4937.6072,4,1386.795324275213,0.023809523809523808,0
332,13.0,10,59,26,470051.0,1819.3874576271185,59.392249152542426,130960.61308100003,174147.77445680002,Bebidas,Buenos Aires,60.0,1,2219.671408152543,8024.346,-4615.48126,4,1413.0714833501577,0.01694915254237288,0
333,13.0,11,52,25,439481.0,2060.8280769230764,60.265034615384636,122018.00092300003,169062.4800718,Bebidas,Buenos Aires,60.0,1,2346.5000177500006,7760.6749,-211.4451,4,1438.721700296457,0.019230769230769232,0
334,13.0,12,56,22,506755.0,22.923749999999988,61.434625000000004,132871.74552000003,183436.31226900002,Bebidas,Buenos Aires,60.0,1,2372.7097414285718,8512.9852,-211.4451,4,1447.8908689019956,0.017857142857142856,0
335,13.0,13,69,24,673275.0,21.660289855072445,63.103761594202865,162195.53549999997,225143.74236479998,Bebidas,Buenos Aires,60.0,1,2350.659934782608,8512.9852,-607.4051,4,1476.1191290124088,0.014492753623188406,0
336,13.0,14,73,23,678480.0,21.65931506849313,64.62589520547938,158938.24852399997,217290.37805569996,Bebidas,Buenos Aires,60.0,1,2177.2362811506846,8512.9852,-607.4051,4,1439.366803909797,0.0136986301369863,0
337,13.0,15,73,21,613000.0,22.27342465753424,66.1958705479452,145835.977044,195412.33379774998,Bebidas,Buenos Aires,60.0,1,1997.7531101917807,8512.9852,-2683.29036,4,1403.1864993752406,0.0136986301369863,0
338,13.0,16,72,25,586725.0,23.31791666666666,68.44343125000002,148729.050678,192700.06844135,Bebidas,Buenos Aires,60.0,1,2065.6812594166668,9502.8672,-2683.29036,4,1377.792303693182,0.013888888888888888,0
339,13.0,17,75,23,590808.0,25.072799999999997,70.94808666666657,165276.742431,207520.24630355006,Bebidas,Buenos Aires,60.0,2,2203.68989908,9502.8672,-2683.29036,4,1345.4678703970667,0.02666666666666667,0
340,13.0,18,85,24,712003.0,26.173764705882352,72.85583176470575,204464.35254949998,256831.26044328994,Bebidas,Buenos Aires,60.0,2,2405.462971170588,9502.8672,-2683.29036,4,1328.659276341412,0.023529411764705882,0
341,13.0,19,104,27,988548.0,26.732980769230785,74.80225000000006,287860.0688375001,361385.4023558799,Bebidas,Buenos Aires,60.0,2,2767.885277283655,9502.8672,-1842.700813,4,1335.9406842618325,0.019230769230769232,0
342,13.0,20,100,26,975198.0,27.128100000000007,76.20440000000009,284376.3969085,357767.8411061801,Bebidas,Buenos Aires,60.0,3,2843.763969085,9259.8816,-1842.700813,4,1336.5085561807662,0.03,0
368,15.0,1,42,21,1093224.0,16.72450303030304,39.699269696969665,406800.8529000002,586552.551090401,Carne y productos carnicos,Exportación,45.0,0,6258.474660000003,13172.6382,-9823.101,4,1452.2620450396014,0.0,0
369,15.0,2,25,12,599301.0,14.956107142857148,42.251610714285725,256029.93119999993,372542.02025332506,Carne y productos carnicos,Exportación,45.0,0,4741.295022222221,11798.5896,0.0,4,1447.3568760245803,0.0,0
370,15.0,3,45,18,1122308.0,12.426488073394493,43.166259633027565,465121.31480000017,664291.1858643121,Carne y productos carnicos,Exportación,45.0,0,4651.213148000002,12945.6114,-44.2439,4,1432.45739250179,0.0,0
371,15.0,4,57,24,1382184.0,13.207353146853142,43.13141888111889,537329.1552000002,771722.8766080765,Carne y productos carnicos,Exportación,45.0,0,4197.884025000001,12945.6114,-10587.1308,4,1439.362528026619,0.0,0
372,15.0,5,69,33,1694169.0,13.973896531791908,46.18081494589597,639514.4584460002,916741.3325560141,Carne y productos carnicos,Exportación,45.0,0,4022.1035122389953,12945.6114,-10587.1308,4,1458.4665103681677,0.0,0
373,15.0,6,99,39,2551596.0,1218.6250287449393,50.0119076341699,931947.5273460001,1322228.781607596,Carne y productos carnicos,Exportación,45.0,0,4141.989010426667,12945.6114,-10587.1308,4,1429.4899934379812,0.0,0
374,15.0,7,87,36,2179927.0,1379.8883711009173,52.74963158550469,773708.4703167998,1104295.5129858367,Carne y productos carnicos,Exportación,45.0,0,3811.371774959605,12213.81983,-10587.1308,4,1448.585907257636,0.0,0
375,15.0,8,88,27,2172554.0,1402.3921649532704,56.4690321758881,789995.5616343997,1110630.572527771,Carne y productos carnicos,Exportación,45.0,0,3853.636886021462,12213.81983,-9642.73014,4,1435.4262520169234,0.0,0
376,15.0,9,81,24,1952855.0,1442.296260576922,58.191631730769096,723678.3731504001,1009085.2592661306,Carne y productos carnicos,Exportación,45.0,0,3636.574739449247,11333.3283,-9642.73014,4,1415.8343857215907,0.0,0
377,15.0,10,69,26,1568774.0,15.489230769230762,59.631755128204915,593337.4915504004,833428.8278957249,Carne y productos carnicos,Exportación,45.0,0,3803.445458656413,16187.8732,-9642.73014,4,1454.5175201743034,0.0,0
378,15.0,11,74,23,1779394.0,15.126440251572323,60.16015408805008,655117.1231796003,922921.7247344228,Carne y productos carnicos,Exportación,45.0,0,4146.310906200002,16187.8732,-9536.1113,4,1435.7740253443358,0.0,0
379,15.0,12,76,23,1852372.0,22.596687943262417,60.836155319148794,705894.788562,981751.1384196773,Carne y productos carnicos,Exportación,45.0,0,5042.105632585714,16187.8732,-9536.1113,4,1408.7474378649827,0.0,0
380,15.0,13,80,25,2107114.0,21.622238356164388,62.860366095890406,753216.0077999997,1044457.8203663036,Carne y productos carnicos,Exportación,45.0,0,5458.087013043476,20125.6821,-9536.1113,4,1420.5711658268704,0.0,0
381,15.0,14,81,28,2193616.0,13.488113529411773,65.27284029411769,744492.0930810004,1039368.6255819972,Carne y productos carnicos,Exportación,45.0,0,4595.630204203706,20125.6821,-1390.2673,4,1422.2819641383771,0.0,0
382,15.0,15,85,28,2303207.0,9.613734636871513,66.90525000000004,788252.1572214005,1093187.2235598315,Carne y productos carnicos,Exportación,45.0,0,4582.861379194189,20125.6821,-1390.2673,4,1415.121916624088,0.0,0
383,15.0,16,87,29,2401957.0,3.0294571428571437,68.51619778325113,791610.948725401,1108614.7425937662,Carne y productos carnicos,Exportación,45.0,0,4038.8313710479642,20125.6821,-1390.2673,4,1430.0411369475012,0.0,0
384,15.0,17,88,26,2321105.0,-0.41493654822335096,70.32102436548239,791741.6843159997,1107006.0513975855,Carne y productos carnicos,Exportación,45.0,0,4018.993321401014,11869.14,-737.97682,4,1405.5739063812655,0.0,0
385,15.0,18,73,15,2055694.0,-0.6659157575757588,72.18296363636387,712451.2970550002,987037.9637079743,Carne y productos carnicos,Exportación,45.0,0,4317.886648818183,11408.0825,-737.97682,4,1384.0444543278925,0.0,0
386,15.0,19,86,17,2418460.0,-0.3404556650246314,74.77866206896566,865636.1656416004,1173451.3490500012,Carne y productos carnicos,Exportación,45.0,0,4264.217564736948,11374.47,-737.97682,4,1352.711644463399,0.0,0
387,15.0,20,86,20,2321908.0,0.47874218009478686,76.97951279620865,829832.6786622003,1111794.746212112,Carne y productos carnicos,Exportación,45.0,0,3932.856296977253,11374.47,-10094.81478,4,1343.760800077903,0.0,0
401,16.0,1,3,1,11450.0,22.100000000000005,41.5121,4492.2426000000005,6095.6925809,Construccion,Buenos Aires,90.0,0,1497.4142000000002,3315.2358,392.3356,2,1356.9375274480224,0.0,0
402,16.0,2,3,1,11450.0,22.100000000000005,41.5121,4492.2426000000005,6095.6925809,Construccion,Buenos Aires,90.0,0,1497.4142000000002,3315.2358,392.3356,2,1356.9375274480224,0.0,0
403,16.0,3,3,1,11450.0,22.100000000000005,41.5121,4492.2426000000005,6095.6925809,Construccion,Buenos Aires,90.0,0,1497.4142000000002,3315.2358,392.3356,2,1356.9375274480224,0.0,0
404,16.0,4,2,1,3000.0,22.1,41.5121,1177.0068,1597.1246939,Construccion,Buenos Aires,90.0,0,588.5034,784.6712,392.3356,1,1356.9375247874523,0.0,0
405,16.0,6,1,1,50.0,3920.0,56.4633,1012.5878,3471.281346,Construccion,Buenos Aires,90.0,0,1012.5878,1012.5878,1012.5878,1,3428.1287469590297,0.0,0
406,16.0,7,1,1,50.0,3920.0,56.4633,1012.5878,3471.281346,Construccion,Buenos Aires,90.0,0,1012.5878,1012.5878,1012.5878,1,3428.1287469590297,0.0,0
407,16.0,8,6,11,5674.0,946.8722666666669,59.52650000000001,8286.797538,13404.156735102999,Construccion,Buenos Aires,90.0,0,552.4531692,2485.1775,4e-06,2,1758.8367115769227,0.0,0
408,16.0,9,7,12,5734.0,1164.708,59.54826875000001,8768.69613,17845.668690102997,Construccion,Buenos Aires,90.0,0,548.043508125,2485.1775,4e-06,3,2824.244923356636,0.0,0
409,16.0,10,8,13,5784.0,1379.3128235294116,59.78409411764707,8514.44493,21710.434656103003,Construccion,Buenos Aires,90.0,0,500.84970176470586,2485.1775,4e-06,3,4483.656455725515,0.0,0
410,16.0,11,12,13,10550.0,1543.1927619047615,60.083523809523825,12114.629130000001,32237.436861102986,Construccion,Buenos Aires,90.0,0,576.8871014285714,2485.1775,4e-06,4,4808.958393984418,0.0,0
